"Subject","Operation","LogonUserDisplayName","LastAccessed","DestFolderPathName","FolderPathName","ClientInfoString","ClientIPAddress","ClientMachineName","ClientProcessName","ClientVersion","LogonType","MailboxResolvedOwnerName","OperationResult","CrossMailboxOp"
"Gifts starting at $10? That’s a wrap. 🎁","Create","Seth Cox","2/4/2023 11:12:11 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Supplemental materials request for Lucien Lamothe","Create","Seth Cox","2/4/2023 11:12:11 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"December Clearance – Up To 50% Off","Create","Seth Cox","2/4/2023 11:11:45 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Supplemental materials request for Lucien Lamothe","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Supplemental materials request for Lucien Lamothe","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"✨ Back in stock ✨","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"✨ Back in stock ✨","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"✨ Back in stock ✨","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"✨ Back in stock ✨","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"bad news 📰","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"bad news 📰","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"bad news 📰","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"bad news 📰","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"1,000s of Rollbacks, going fast ⏳","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"1,000s of Rollbacks, going fast ⏳","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"1,000s of Rollbacks, going fast ⏳","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Our year-end BLOWOUT just started ❄️☃️","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"1,000s of Rollbacks, going fast ⏳","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Our year-end BLOWOUT just started ❄️☃️","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Our year-end BLOWOUT just started ❄️☃️","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Our year-end BLOWOUT just started ❄️☃️","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Give the gift of hope this Christmas.","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Give the gift of hope this Christmas.","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Give the gift of hope this Christmas.","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"30% Back in Bonus rewards on ALL ink & toner for Rewards members","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Give the gift of hope this Christmas.","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"30% Back in Bonus rewards on ALL ink & toner for Rewards members","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"30% Back in Bonus rewards on ALL ink & toner for Rewards members","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"December Clearance – Up To 50% Off","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"30% Back in Bonus rewards on ALL ink & toner for Rewards members","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Wake up! It's Mobile Monday ☀️","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"December Clearance – Up To 50% Off","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"December Clearance – Up To 50% Off","Create","Seth Cox","2/4/2023 11:11:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Wake up! It's Mobile Monday ☀️","Create","Seth Cox","2/4/2023 11:11:11 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"HP 840 G5, i5 or i7, Windows 10 or 11","Create","Seth Cox","2/4/2023 11:11:11 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Wake up! It's Mobile Monday ☀️","Create","Seth Cox","2/4/2023 11:11:11 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Wake up! It's Mobile Monday ☀️","Create","Seth Cox","2/4/2023 11:11:11 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"HP 840 G5, i5 or i7, Windows 10 or 11","Create","Seth Cox","2/4/2023 11:11:11 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"HP 840 G5, i5 or i7, Windows 10 or 11","Create","Seth Cox","2/4/2023 11:11:11 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"HP 840 G5, i5 or i7, Windows 10 or 11","Create","Seth Cox","2/4/2023 11:11:11 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"HP 840 G5, i5 or i7, Windows 10 or 11","Create","Seth Cox","2/4/2023 11:11:11 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Re: $10 gift card to Target, Starbucks or Amazon","Create","Seth Cox","2/4/2023 11:11:11 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Re: $10 gift card to Target, Starbucks or Amazon","Create","Seth Cox","2/4/2023 11:11:11 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Re: $10 gift card to Target, Starbucks or Amazon","Create","Seth Cox","2/4/2023 11:11:11 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Re: $10 gift card to Target, Starbucks or Amazon","Create","Seth Cox","2/4/2023 11:11:11 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Join us for Wednesday's webinar. Seats are limited.","Create","Seth Cox","2/4/2023 11:11:11 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Join us for Wednesday's webinar. Seats are limited.","Create","Seth Cox","2/4/2023 11:11:11 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Join us for Wednesday's webinar. Seats are limited.","Create","Seth Cox","2/4/2023 11:11:11 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Join us for Wednesday's webinar. Seats are limited.","Create","Seth Cox","2/4/2023 11:11:11 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Holiday Socks on Sale! Quick Ship Available!","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Holiday Socks on Sale! Quick Ship Available!","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Holiday Socks on Sale! Quick Ship Available!","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Thrively Webinars: Three Most Important Questions- The problem with the goal setting and happiness and what to do instead","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Holiday Socks on Sale! Quick Ship Available!","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Thrively Webinars: Three Most Important Questions- The problem with the goal setting and happiness and what to do instead","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Thrively Webinars: Three Most Important Questions- The problem with the goal setting and happiness and what to do instead","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Thrively Webinars: Three Most Important Questions- The problem with the goal setting and happiness and what to do instead","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Your Supreme School Supply Order Has Been Updated (#35810)","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Your Supreme School Supply Order Has Been Updated (#35810)","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Your Supreme School Supply Order Has Been Updated (#35810)","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Your Supreme School Supply Order Has Been Updated (#35810)","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
,"Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
,"Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
,"Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
,"Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Limited Time Offer! $39.99 10-ream paper case","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Limited Time Offer! $39.99 10-ream paper case","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Limited Time Offer! $39.99 10-ream paper case","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Limited Time Offer! $39.99 10-ream paper case","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Meemic Foundation Grants","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Meemic Foundation Grants","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Meemic Foundation Grants","Create","Seth Cox","2/4/2023 11:10:42 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Meemic Foundation Grants","Create","Seth Cox","2/4/2023 11:10:41 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Your resource for grant funding","Create","Seth Cox","2/4/2023 11:10:41 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Your resource for grant funding","Create","Seth Cox","2/4/2023 11:10:41 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Your resource for grant funding","Create","Seth Cox","2/4/2023 11:10:41 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Your resource for grant funding","Create","Seth Cox","2/4/2023 11:10:41 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Is Christmas Pagan?","Create","Seth Cox","2/4/2023 11:10:41 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Is Christmas Pagan?","Create","Seth Cox","2/4/2023 11:10:41 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Is Christmas Pagan?","Create","Seth Cox","2/4/2023 11:10:41 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Is Christmas Pagan?","Create","Seth Cox","2/4/2023 11:10:41 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Plan your holiday season with new sign up designs","Create","Seth Cox","2/4/2023 11:10:41 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Plan your holiday season with new sign up designs","Create","Seth Cox","2/4/2023 11:10:41 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Plan your holiday season with new sign up designs","Create","Seth Cox","2/4/2023 11:10:41 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Plan your holiday season with new sign up designs","Create","Seth Cox","2/4/2023 11:10:41 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"1000s of chairs... seriously 1000s of chairs on SALE","Create","Seth Cox","2/4/2023 11:10:12 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"1000s of chairs... seriously 1000s of chairs on SALE","Create","Seth Cox","2/4/2023 11:10:12 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"1000s of chairs... seriously 1000s of chairs on SALE","Create","Seth Cox","2/4/2023 11:10:12 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Gifts With Purpose","Create","Seth Cox","2/4/2023 11:10:12 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.16026.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
